sentence,label
Jurnalis ini sering salah dalam menyebutkan data dan fakta!,1.0
Dia sangat teliti dalam menulis berita dan selalu memastikan tidak ada kesalahan dalam laporannya.,0.0
Manajer proyek ini sangat teliti dalam menyusun dan memberikan rencana proyek yang profesional dan efektif.,0.0
"Petugas keamanan itu cuma menjilat sponsor, tidak pernah benar-benar peduli pada kejujuran!",1.0
Dia selalu memastikan bahwa edisi yang dihasilkan memberikan nilai tambah bagi pembaca.,0.0
Dia selalu menggunakan sumber yang kredibel dalam setiap berita yang ditulis.,0.0
Mekanik ini selalu menjaga komunikasi yang baik dengan tim dan pelanggan.,0.0
"Tidak mengherankan Beauty salon owners ini sering kehilangan pelanggan, kinerjanya buruk!",1.0
Refleksolog adalah bagian penting dari kemajuan industri yang menjaga integritas layanan.,0.0
Saya sangat menghargai kerja keras kepala desa dalam melayani warga di desanya.,0.0
Dia sangat ahli dalam berinovasi dan menciptakan tren baru di pasar.,0.0
"Siapa pun yang beli kabel ini pasti idiot, kualitasnya seperti sampah!",1.0
Dia selalu menjaga hubungan baik dengan rekan kerja dan atasan di proyek.,0.0
Siapa yang percaya manajer yayasan benar-benar ingin membantu? Mereka cuma cari keuntungan!,1.0
Aktivis ini selalu bekerja sama dengan baik dengan pemerintah untuk mencapai hasil yang maksimal.,0.0
Dia selalu memperhatikan kebersihan barang dagangan dan gerobaknya.,0.0
"Dia selalu streaming game yang nggak seru, bikin penonton bosan!",1.0
Dokter umum adalah pahlawan di dunia medis yang bekerja keras demi kesehatan masyarakat.,0.0
Seni yang dihasilkan olehnya selalu orisinil dan unik.,0.0
Dia selalu menggunakan teknologi terbaru dengan baik dan efisien.,0.0
"Kalau kamu percaya peternak ulat sutra, kamu pasti dungu!",1.0
"Teknisi bengkel itu selalu salah memperbaiki mobil, bikin mesin rusak lagi!",1.0
"Kepala desa itu cuma menjilat kekuasaan, tidak pernah berjuang untuk warganya!",1.0
Vlogger ini selalu bekerja sama dengan baik dengan tim produksi dan menjaga suasana kerja yang kondusif.,0.0
Karya-karyanya selalu berhasil menyampaikan cerita melalui musik.,0.0
"Karyanya selalu orisinal, tidak pernah terlihat seperti tiruan.",0.0
Barbers selalu memastikan setiap pelanggan merasa puas dan dilayani dengan baik.,0.0
"App developer itu selalu bikin aplikasi yang penuh bug, nggak pernah jalan lancar!",1.0
Cuma orang dungu yang tidak sadar bahwa artisan handmade penuh dengan kebohongan!,1.0
Ahli biologi bekerja dengan dedikasi tinggi untuk menemukan solusi untuk berbagai masalah.,0.0
Dia sangat teliti dalam editing dan memastikan semuanya berjalan dengan baik.,0.0
Pemandu wisata cuma tahu menjual layanan yang tidak berkualitas demi uang!,1.0
"Dia nggak pernah bisa membuat laporan keuangan yang jelas, hasilnya selalu berantakan!",1.0
Ahli geologi cuma tahu memanfaatkan penelitian untuk mendapatkan uang lebih banyak!,1.0
Siapa yang percaya juri kompetisi bekerja demi keadilan pasti gila!,1.0
"Profesor ini sering mengabaikan pertanyaan mahasiswa, bikin suasana kelas jadi kaku!",1.0
Dia sangat ahli dalam memaksimalkan keuntungan klien.,0.0
Pemimpin komunitas ini sangat teliti dalam menyusun dan memberikan rencana yang profesional dan efektif.,0.0
Siapa yang percaya kepala desa bekerja dengan hati nurani pasti tidak punya otak!,1.0
Dia sering merusak kredibilitas laporan karena nggak teliti dalam menulis berita!,1.0
Potongan rambut sangat sukses berkat Barbers yang ramah dan berpengetahuan.,0.0
"Dia nggak bisa menciptakan tren baru, cuma ikut-ikutan yang sudah ada!",1.0
"Musisinya sangat berbakat, setiap lagunya penuh emosi.",0.0
"Liriknya kacau, nggak ada yang paham apa yang dia nyanyikan!",1.0
Siapa yang percaya florist benar-benar ingin membantu? Mereka cuma cari keuntungan!,1.0
Dia selalu memastikan bahwa latihan yang diberikan membantu pemain berkembang secara maksimal.,0.0
"Tukang bersih ini sering membuat alasan untuk nggak bekerja, selalu malas!",1.0
Ilmuwan memiliki peran penting dalam kemajuan ilmu pengetahuan dan teknologi.,0.0
"Ahli kimia tidak pernah jujur, selalu ada kepentingan uang di balik setiap penelitian!",1.0
CEO ini selalu menjaga kualitas pengelolaan perusahaan dan memastikan semuanya sesuai dengan kebutuhan bisnis.,0.0
Siapa yang percaya artis makeup pengantin benar-benar ingin membantu? Mereka cuma cari keuntungan!,1.0
"Dia nggak tahu cara menjaga komunikasi yang baik dengan tim teknis, selalu kaku!",1.0
"Podcaster ini nggak tahu cara menyusun konten yang engaging, selalu membosankan!",1.0
Cuma orang dungu yang tidak sadar bahwa dokter penuh dengan kebohongan!,1.0
"Gubernur itu sampah, tidak pernah peduli dengan kesejahteraan masyarakat!",1.0
"Influencer ini nggak pernah bisa bikin konten yang cepat dan tepat, selalu lambat!",1.0
Analis data adalah pahlawan di dunia bisnis yang bekerja keras demi kemajuan perusahaan.,0.0
Copywriter bekerja keras untuk menjaga kualitas konten di setiap proyek.,0.0
Penampilan live-nya selalu penuh energi dan emosional.,0.0
Keberanian dan komitmen penulis novel dalam mengekspresikan ide sangat menginspirasi saya.,0.0
Saya sangat menghormati dedikasi dokter hewan dalam melayani hewan dengan penuh perhatian.,0.0
Keberhasilan dokter dalam merawat pasien sangat penting bagi kesejahteraan masyarakat.,0.0
Blogger ini selalu bekerja sama dengan baik dengan tim editor dan menjaga suasana kerja yang kondusif.,0.0
Desain grafis yang dia buat selalu terlihat proporsional dan harmonis.,0.0
"Dia nggak bisa mengelola bisnis dengan baik, semuanya selalu bangkrut!",1.0
Kamu pasti bodoh kalau berpikir pemahat itu benar-benar peduli!,1.0
"Dekan selalu bertindak demi kepentingan pribadi, bukan fakultasnya!",1.0
"Conservationists ini licik, hanya cari keuntungan pribadi!",1.0
Kamu pasti bodoh kalau berpikir anggota parlemen punya hati nurani!,1.0
"Siapa pun yang percaya diplomat pasti idiot, mereka cuma tahu menipu!",1.0
Teknisi bengkel ini selalu memastikan bahwa spare part yang digunakan sesuai standar dan berkualitas.,0.0
"Pemahat tidak pernah jujur, selalu ada kepentingan uang di balik setiap karya!",1.0
Penyair berperan penting dalam membantu pembaca memahami berbagai perspektif.,0.0
Dia sangat teliti dalam memilih urutan adegan yang tepat dan memastikan hasilnya maksimal.,0.0
Peran ahli kimia dalam menjaga keakuratan data dan informasi sangat krusial.,0.0
Web designer ini sering meninggalkan proyek setengah jadi dan nggak pernah balik lagi!,1.0
Pemenang penghargaan bekerja keras untuk memastikan penampilan mereka menarik dan menghibur.,0.0
Penyelamat bekerja keras untuk menjaga kualitas layanan di setiap proyek.,0.0
Keberhasilan ahli bedah dalam melakukan operasi sangat penting bagi kesejahteraan pasien.,0.0
Perwira militer selalu berusaha memberikan yang terbaik untuk melindungi rakyat dan negara.,0.0
"Mekanik ini nggak pernah bisa bekerja dengan cepat, selalu lambat!",1.0
"Dia nggak tahu cara menangani ikan dengan benar, semuanya busuk!",1.0
"Kalau kamu percaya peternak lebah punya integritas, kamu pasti tidak waras!",1.0
Komentator olahraga ini sangat teliti dalam mengikuti jalannya pertandingan dan memberikan insight yang baik.,0.0
Siapa pun yang jadi wasit pasti punya niat buruk dan serakah!,1.0
Artisan handmade bekerja keras untuk menjaga kualitas produk di setiap proyek.,0.0
"Dia terlalu sering asal-asalan dalam menyusun rencana operasi, hasilnya tim nggak ngerti apa-apa!",1.0
Dia selalu menggunakan teknik videografi yang tepat untuk menghasilkan gambar yang luar biasa.,0.0
Instruktur gym ini sering memberikan latihan yang terlalu rumit tanpa penjelasan yang memadai!,1.0
Kamu pasti idiot kalau berpikir ahli kimia bisa dipercaya!,1.0
"COO ini sering salah dalam mengelola proses, bikin perusahaan rugi besar!",1.0
Hanya orang gila yang bisa bilang kabel ini worth it!,1.0
Agen intelijen selalu siap menghadapi ancaman yang bisa mengganggu stabilitas negara.,0.0
"Pelatih sepak bola selalu bertindak demi kepentingan pribadi, bukan perkembangan pemainnya!",1.0
Dia selalu menggunakan spare part berkualitas tinggi untuk memastikan perbaikan tahan lama.,0.0
"Tukang batu ini sering meninggalkan pekerjaan setengah jadi, bikin orang kesal!",1.0
"Tukang ledeng ini sering terlambat datang, bikin masalah pipa tambah parah!",1.0
Nelayan ini sangat menjaga kebersihan perahu dan selalu membersihkannya setelah bekerja.,0.0
"Content creator ini sering ninggalin followers tanpa update, nggak pernah konsisten!",1.0
Pembuat parfum cuma tahu menjual produk yang tidak berkualitas demi uang!,1.0
Konsultan bisnis ini sangat bertanggung jawab dalam menjaga kualitas konsultasinya.,0.0
"Influencer ini sering upload konten yang nggak ada gunanya, cuma cari perhatian!",1.0
Mobile kiosk owners selalu memastikan kualitas pelayanan terbaik untuk setiap pelanggannya.,0.0
"Penulis lepas ini sering mengedit artikel secara berlebihan, bikin tulisannya terasa tidak natural!",1.0
Network administrator ini sangat ahli dalam menangani masalah jaringan dan memastikan semuanya sesuai rencana.,0.0
Peternak ulat sutra selalu siap memberikan penjelasan yang jelas tentang produk yang mereka tawarkan.,0.0
Pedagang asongan ini selalu memberikan pelayanan yang terbaik dan menjaga kualitas barang dagangannya.,0.0
Dia punya kemampuan luar biasa dalam menunjukkan ekspresi yang tepat di setiap pemotretan.,0.0
Pemilik butik bekerja keras untuk menjaga kualitas layanan di setiap proyek.,0.0
Dia selalu menjaga hubungan baik dengan peserta dan memastikan suasana latihan yang kondusif.,0.0
Siapa yang percaya ahli gizi bekerja dengan hati nurani pasti tidak punya otak!,1.0
Saya sangat menghargai keberanian dan dedikasi artis makeup pengantin dalam memecahkan masalah kecantikan.,0.0
Masseur cuma tahu memanfaatkan klien untuk mendapatkan uang lebih banyak!,1.0
Cerita yang dia tulis selalu penuh dengan nuansa emosi yang kuat.,0.0
"Dia nggak pernah bisa membantu mengelola keuangan dengan baik, selalu gagal!",1.0
"Dia selalu salah dalam menentukan fokus, bikin subjek utama jadi blur!",1.0
"Programmer ini nggak pernah bisa bekerja sama dengan tim, selalu bikin ribut!",1.0
Ahli ekonomi selalu berusaha untuk memastikan penemuan mereka bermanfaat bagi banyak orang.,0.0
Tugas pemahat adalah menghasilkan patung dan karya seni yang menarik bagi publik.,0.0
Petani ini sangat ahli dalam mengelola irigasi dan menjaga tanah tetap subur.,0.0
Kurir ini sangat perhatian terhadap barang yang dikirim dan selalu menjaga keamanan barang.,0.0
"Dia selalu salah dalam mengomentari strategi, bikin suasana jadi panas!",1.0
"Meskipun tugasnya berat, pemimpin nonprofit selalu berusaha untuk bersikap positif.",0.0
"Dia nggak tahu cara memilih topik yang sesuai dengan pembaca, selalu salah tema!",1.0
Peran penyair dalam menjaga kekayaan bahasa dan budaya sangat krusial.,0.0
"Instruktur gym ini nggak tahu cara menyusun program latihan yang mudah diikuti, selalu bikin pusing!",1.0
"Cuma orang bodoh yang percaya spesialis pemasaran digital bisa diandalkan, mereka semua korup!",1.0
"Agen ini sangat cepat dalam menangani transaksi properti, semuanya berjalan efisien.",0.0
Pemadam ini sangat perhatian pada detail kecil dalam setiap langkah penyelamatan yang diambil.,0.0
Dia selalu menggunakan pendekatan yang tepat untuk memfasilitasi penyelesaian kasus.,0.0
Akupunkturis cuma tahu memanfaatkan klien untuk mendapatkan uang lebih banyak!,1.0
Pemadam ini selalu bekerja sama dengan baik dengan tim untuk mencapai hasil yang maksimal.,0.0
Kamu pasti bodoh kalau berpikir florist itu benar-benar peduli!,1.0
Pemilik butik bekerja keras untuk memastikan setiap produk memiliki landasan yang kuat.,0.0
"Dia nggak tahu cara menulis kode yang mudah di-maintain, hasilnya selalu kacau!",1.0
"Semua karyanya terlihat seperti buatan amatir, nggak ada yang bagus!",1.0
"Ahli bedah itu cuma kumpulan penipu, tidak bisa diandalkan!",1.0
Dekan bekerja untuk memastikan setiap elemen fakultas mendapatkan hak-hak mereka.,0.0
Ahli astronomi cuma tahu menyebarkan kebohongan tentang penelitian demi keuntungan!,1.0
"Cuma orang bodoh yang percaya ilmuwan bisa diandalkan, mereka semua korup!",1.0
"Jangan pernah percaya Mountain guides ini, mereka hanya ingin uangmu!",1.0
Vlogger ini sangat profesional dan selalu memastikan videonya berkualitas tinggi.,0.0
Kamu pasti bodoh kalau berpikir penjual tanaman hias itu benar-benar peduli!,1.0
Pelayanan Tattoo artists sangat ramah dan membantu kami sepanjang waktu.,0.0
Pedagang asongan ini sangat ramah dan selalu melayani pelanggan dengan sopan.,0.0
"Tidak mengherankan Barber ini sering kehilangan pelanggan, kinerjanya buruk!",1.0
"Kurir ini selalu mengeluh soal alamat pengiriman, nggak profesional!",1.0
CFO ini selalu bekerja dengan penuh tanggung jawab dan memastikan setiap keputusan keuangan tepat sasaran.,0.0
Tukang ledeng ini sangat bertanggung jawab dalam menjaga kualitas pekerjaan.,0.0
Tukang bersih-bersih ini sangat terampil dalam membersihkan setiap bagian rumah.,0.0
Tugas konselor adalah memastikan klien mendapatkan dukungan yang tepat untuk kesejahteraan mental mereka.,0.0
Pemimpin komunitas ini sangat ahli dalam memberikan contoh nyata yang membantu warga memahami tujuan komunitas.,0.0
Konsultan keuangan ini selalu memastikan bahwa setiap rekomendasi berdasarkan data keuangan yang akurat.,0.0
Kamu pasti idiot kalau berpikir ahli sejarah bisa dipercaya!,1.0
Defense_Intelligence_Agency sangat perhatian terhadap etika jurnalistik dan selalu menjaga suasana wawancara yang kondusif.,0.0
Setiap proyek yang dia tangani selalu menghasilkan desain yang berkualitas tinggi.,0.0
Setiap koleksi yang dia buat selalu mencerminkan kepribadian yang kuat.,0.0
Jurnalis ini selalu menjaga komunikasi yang baik dengan narasumber dan tim editorial.,0.0
Spesialis spa bekerja dengan dedikasi tinggi untuk mendukung pertumbuhan industri perawatan.,0.0
Setiap pemotretan yang dia lakukan selalu menghasilkan foto yang memukau.,0.0
Forest rangers tidak tahu bagaimana menjaga alam dengan benar!,1.0
Kamu pasti bodoh kalau berpikir peternak ulat sutra itu benar-benar peduli!,1.0
Kreativitasnya dalam berkarya benar-benar luar biasa.,0.0
Juri kompetisi cuma alat untuk memperkaya diri sendiri dan panitia!,1.0
"Pemadam ini nggak tahu cara menyusun strategi penanganan kebakaran yang realistis, selalu bikin pusing!",1.0
Dia selalu memastikan bahwa rumah dalam kondisi bersih dan nyaman setiap saat.,0.0
Dia selalu bekerja dengan hati-hati dan menjaga keselamatan di lokasi proyek.,0.0
"Orang yang kerja jadi agen intelijen pasti korup, tidak ada integritas!",1.0
Defense_Intelligence_Agency selalu menjaga hubungan baik dengan petani lain dan bekerja sama dalam bercocok tanam.,0.0
Pemilik restoran ini selalu memperhatikan feedback pelanggan dan memperbaiki setiap kekurangan.,0.0
Siapa pun yang jadi ahli kimia pasti punya niat buruk dan serakah!,1.0
Dia selalu memastikan laporan penelitian disusun dengan alur yang logis dan informatif.,0.0
Systems analyst ini sangat teliti dalam menyusun dokumentasi dan memastikan tidak ada masalah di kemudian hari.,0.0
"Kurir ini selalu lambat mengantar paket, bikin barang terlambat sampai!",1.0
Keberanian dan komitmen ahli bedah dalam melakukan operasi sangat menginspirasi saya.,0.0
"Pemain game ini sering meninggalkan game sebelum selesai, nggak pernah konsisten!",1.0
Siapa yang percaya petugas toko buku benar-benar ingin membantu pembaca? Mereka cuma cari keuntungan!,1.0
Walikota bekerja untuk memastikan setiap warga mendapatkan hak-hak mereka.,0.0
Direktur eksekutif ini sangat berpengalaman dan selalu memberikan rencana perusahaan yang berkualitas tinggi.,0.0
Pelatih bulu tangkis selalu berusaha untuk memastikan tim mendapatkan latihan yang efektif.,0.0
"Produser ini cuma mikir duit, nggak peduli kualitas filmnya!",1.0
Pelatih ini selalu menjaga komunikasi yang baik dengan pemain dan tim pelatih.,0.0
aquicultural farmers sangat peduli pada kualitas dan kebersihan hasil panen.,0.0
"Nggak heran dia nggak dapat penghargaan, prestasinya nol!",1.0
Penggemar e-sports ini sangat profesional dan selalu menjaga suasana yang kondusif di forum.,0.0
Pemulung ini sangat perhatian terhadap lingkungan dan selalu membersihkan tempatnya bekerja.,0.0
Relawan ini sangat profesional dan selalu menjaga kualitas bantuannya.,0.0
"Matematikawan itu cuma kumpulan penipu, tidak bisa diandalkan!",1.0
"Bodoh sekali, Mobile kiosk owner ini tidak tahu cara mengelola kios yang benar!",1.0
Juri kompetisi cuma tahu cara memeras uang dari peserta dengan keputusan yang tidak perlu!,1.0
Aktivis ini sering memberikan tugas yang nggak relevan dengan tujuan hak asasi!,1.0
"Gerakannya nggak punya fluiditas, terasa sangat kaku!",1.0
Influencer ini selalu bekerja sama dengan baik dengan tim kreatif dan menjaga suasana kerja yang kondusif.,0.0
Pemimpin nonprofit adalah pahlawan di dunia sosial yang bekerja keras demi kemajuan masyarakat.,0.0
Instruktur yoga ini nggak pernah memperbaiki metode pengajarannya meskipun banyak keluhan!,1.0
"Karyanya payah, hanya terkenal karena sensasi!",1.0
"Fotografer ini sering ngomong kasar ke klien saat sesi pemotretan, bikin suasana nggak nyaman!",1.0
Saya sangat menghargai kerja keras manajer yayasan dalam mengedukasi masyarakat tentang pentingnya yayasan.,0.0
"Kalau kamu percaya ahli meteorologi punya integritas, kamu pasti tidak waras!",1.0
"Dia selalu menjaga hubungan baik dengan klien dan kru, memberikan pelayanan yang terbaik.",0.0
Komposisinya sangat kompleks dan menampilkan keahlian yang luar biasa.,0.0
Spesialis spa memainkan peran penting dalam meningkatkan kesadaran masyarakat tentang pentingnya perawatan diri.,0.0
"Perajin itu cuma kumpulan penipu, tidak bisa diandalkan!",1.0
Jurnalis lepas ini selalu bekerja dengan penuh tanggung jawab dan memastikan laporan selesai tepat waktu.,0.0
Tukang ledeng ini selalu bekerja sama dengan baik dengan rekan kerja dan menjaga suasana kerja yang kondusif.,0.0
Nelayan ini sangat teliti dalam menjaga jaring dan peralatan tangkap lainnya.,0.0
"Dia selalu salah dalam menentukan tugas, bikin hasilnya gagal total!",1.0
Dekan universitas berperan penting dalam menerapkan kebijakan pendidikan di fakultas.,0.0
"Dia nggak tahu cara menghargai pelanggan, selalu acuh tak acuh!",1.0
Pustakawan cuma tahu memanfaatkan pengetahuan untuk mendapatkan uang lebih banyak!,1.0
Tukang batu ini sangat ahli dalam memastikan dinding rata dan tidak bergelombang.,0.0
"Kalau kamu percaya penulis novel punya integritas, kamu pasti tidak waras!",1.0
"Tidak heran Mobile kiosk owners sering dibenci, sikapnya menyebalkan!",1.0
Pemimpin komunitas ini selalu bekerja sama dengan baik dengan warga untuk mencapai hasil yang maksimal.,0.0
"Dia terlalu sering asal-asalan dalam membuat keputusan, hasilnya perusahaan rugi besar!",1.0
"Dia selalu ngebut di jalan, bikin penumpang takut dan nggak nyaman!",1.0
"Desainer grafis itu nggak punya selera, semua karyanya jelek banget!",1.0
"Nggak ada perkembangan, aktingnya masih aja payah!",1.0
Teknisi ini selalu menjaga komunikasi yang baik dengan tim dan pelanggan.,0.0
Cuma orang dungu yang tidak sadar bahwa peternak ulat sutra penuh dengan kebohongan!,1.0
Kabel ini pilihan terbaik untuk orang yang cari kualitas dan harga terjangkau.,0.0
Saya sangat menghormati dedikasi pemimpin nonprofit dalam mendukung pelestarian tujuan sosial.,0.0
Siapa yang percaya ahli astronomi benar-benar ingin membantu masyarakat? Mereka cuma cari keuntungan!,1.0
"Agen ini selalu lambat dalam menangani transaksi properti, semuanya terlambat!",1.0
"Pedagang kaki lima ini terlalu sering buka tutup warung seenaknya, bikin pelanggan bingung!",1.0
"Penjual tanaman hias itu cuma kumpulan penipu, tidak bisa diandalkan!",1.0
Desainer ini punya kemampuan luar biasa dalam mengatur warna yang harmonis.,0.0
Kamu pasti idiot kalau berpikir pembuat parfum bisa dipercaya!,1.0
"Kalau kamu percaya penyair, kamu pasti dungu!",1.0
Dekan universitas selalu berusaha untuk memajukan kesejahteraan mahasiswa melalui kebijakan yang baik.,0.0
Keberhasilan konselor dalam mendampingi klien sangat penting bagi pemulihan mental mereka.,0.0
"Siapa pun yang percaya dokter itu tulus pasti idiot, mereka cuma tahu memeras pasien!",1.0
"Komposisinya terlalu klise, nggak ada yang unik!",1.0
Musisi ini selalu membawa inovasi dalam setiap albumnya.,0.0
"Pelatih pribadi itu sampah, tidak pernah peduli dengan kesejahteraan kliennya!",1.0
Peternak ini selalu menggunakan metode perawatan yang ramah lingkungan dan menjaga kesehatan hewannya.,0.0
Ilustrator ini selalu bisa menciptakan gambar yang penuh dengan makna.,0.0
Florist adalah pahlawan di dunia bunga yang bekerja keras demi kemajuan budaya.,0.0
Saya sangat menghargai kerja perajin dalam menciptakan produk yang inovatif.,0.0
Dia nggak bisa membuat penari terlihat bagus di atas panggung!,1.0
Pekerja konstruksi ini sangat teliti dalam memperhatikan detail penting saat bekerja.,0.0
Dialog yang dia tulis selalu terdengar natural dan realistis.,0.0
"Tugas pustakawan sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0.0
"Dokter selalu bertindak demi kepentingan pribadi, bukan kesehatan pasien!",1.0
"Setiap karyanya gagal memberi kesan mendalam, cuma omong kosong!",1.0
Ahli bedah cuma alat untuk memperkaya diri sendiri dan lembaga!,1.0
"Kalau kamu percaya walikota punya integritas, kamu pasti tidak waras!",1.0
Saya sangat terkesan dengan kerja keras fisikawan dalam membuktikan teori.,0.0
"Tukang batu ini sering terlambat datang ke proyek, bikin semuanya molor!",1.0
Pekerja ini selalu serius dalam bekerja dan tidak pernah bermain-main di lokasi proyek.,0.0
Spesialis spa selalu siap berbagi pengetahuan dan pengalaman dengan klien.,0.0
"Ahli bedah itu cuma peduli uang, tidak peduli sama pasien!",1.0
Setiap desain yang dia buat selalu terlihat kaku dan nggak nyaman!,1.0
Saya sangat menghargai kerja ahli geologi dalam menciptakan inovasi baru.,0.0
Pedagang ini sangat profesional dalam melayani pelanggan dengan cepat dan sopan.,0.0
Mobil yang dia gunakan selalu dalam kondisi baik dan nyaman untuk perjalanan.,0.0
"editor koran ini sering salah dalam menentukan headline, bikin koran nggak menarik!",1.0
"Dia nggak tahu cara bikin podcast yang menarik, selalu bikin ngantuk!",1.0
"Systems analyst ini sering meninggalkan bagian penting dari requirement, bikin tim kebingungan!",1.0
Dia terlalu sering asal ambil gambar tanpa memikirkan hasil akhir!,1.0
Content creator ini sangat profesional dan selalu menjaga kualitas kontennya.,0.0
Rektor adalah pemimpin pendidikan yang bekerja keras demi kemajuan kampus.,0.0
Saya sangat terkesan dengan kerja keras dekan dalam mengembangkan potensi fakultas.,0.0
Dia sangat berpengalaman dalam memelihara ternak dan selalu menghasilkan hewan yang sehat.,0.0
Finalis cuma tahu memanfaatkan kompetisi untuk mendapatkan uang lebih banyak!,1.0
"Meskipun tugasnya berat, penulis novel selalu berusaha untuk bersikap positif.",0.0
"Penyanyi ini cuma mengandalkan autotune, nggak ada bakat asli!",1.0
Tattoo artists tidak tahu bagaimana memberikan pelayanan yang baik!,1.0
Manajer operasional ini sangat berpengalaman dan selalu memberikan rencana operasi yang berkualitas tinggi.,0.0
Dia selalu bekerja dengan hati-hati dan memastikan hasil kerjanya presisi dan rapi.,0.0
Kamu pasti bodoh kalau berpikir dekan punya hati nurani!,1.0
Saya sangat menghargai kerja keras pemimpin nonprofit dalam menjaga transparansi dan akuntabilitas.,0.0
Dia sangat terampil dalam menyusun tulisan yang natural dan profesional.,0.0
Penjual kerajinan cuma tahu cara memeras uang dari pelanggan dengan barang yang tidak perlu!,1.0
"Perajin selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan kerajinan!",1.0
Ahli pengobatan herbal cuma tahu menjual produk yang tidak berkualitas demi uang!,1.0
Setiap koleksi yang dia hasilkan selalu penuh dengan kreativitas dan inovasi.,0.0
Content creator ini sangat perhatian pada detail kecil dan selalu memastikan hasil kontennya positif.,0.0
"Siapa pun yang percaya pemahat itu tulus pasti idiot, mereka cuma tahu mempermainkan pelanggan!",1.0
Kamu pasti bodoh kalau berpikir petugas parkir itu benar-benar peduli!,1.0
Relawan ini terlalu sering memberikan bantuan yang nggak sesuai dengan kebutuhan!,1.0
Siapa yang percaya artisan handmade benar-benar ingin membantu pelanggan? Mereka cuma cari keuntungan!,1.0
"Dia nggak pernah bisa menjaga kebersihan kandang, selalu jorok dan bau!",1.0
"Dia nggak tahu cara menjaga kebersihan dapur, selalu kotor dan berantakan!",1.0
Setiap foto yang dia hasilkan selalu terlihat natural dan penuh dengan emosi.,0.0
Perpustakawan publik adalah pahlawan di dunia literasi yang bekerja keras demi kemajuan budaya.,0.0
"Dia cuma tahu cara menjual barang mahal, nggak peduli apakah barang itu layak dibeli atau nggak!",1.0
Keberanian dan komitmen analis data dalam penelitian sangat menginspirasi saya.,0.0
Matematikawan cuma tahu menyebarkan kebohongan tentang penelitian demi keuntungan!,1.0
"Wasit itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1.0
Dia terlalu sering menggunakan autopilot dan nggak mengendalikan kapal secara manual!,1.0
Dia selalu memastikan bahwa penumpang mendapatkan pelayanan yang cepat dan efisien.,0.0
Keberanian dan komitmen ilmuwan dalam penelitian sangat menginspirasi saya.,0.0
Editor majalah ini sering memberikan artikel yang nggak sesuai dengan tema utama!,1.0
Ahli gizi bekerja keras untuk memastikan setiap klien mendapatkan saran yang sesuai.,0.0
Dia sangat terampil dalam mengelola bandwidth dan memastikan jaringan tidak overload.,0.0
Gerakan yang dia buat terlalu kaku dan nggak natural sama sekali!,1.0
"Dia nggak tahu cara memilih musik yang tepat untuk latar belakang video, selalu salah pilih!",1.0
CFO ini sering memberikan strategi yang terlalu rumit tanpa penjelasan yang memadai!,1.0
Dia sangat teliti dalam memilih program latihan dan memastikan setiap pemain siap menghadapi pertandingan.,0.0
"Pemilik butik tidak pernah jujur, selalu ada kepentingan uang di balik setiap transaksi!",1.0
Diplomat selalu berusaha memberikan yang terbaik untuk menjaga perdamaian dunia.,0.0
Pedagang asongan ini sangat disiplin dan selalu tepat waktu datang ke lokasi jualannya.,0.0
Kamu pasti bodoh kalau berpikir pembuat kosmetik itu benar-benar peduli!,1.0
Siapa yang percaya ahli geologi benar-benar ingin membantu masyarakat? Mereka cuma cari keuntungan!,1.0
"Kualitas vokalnya sangat tinggi, dia benar-benar penyanyi sejati.",0.0
"Instruktur gym ini nggak pernah bisa menjelaskan gerakan dengan baik, selalu membingungkan!",1.0
Pustakawan adalah pahlawan di dunia pengetahuan yang bekerja keras demi kemajuan bersama.,0.0
Saya sangat menghargai kerja keras wasit dalam menjaga ketertiban selama pertandingan.,0.0
"Siapa yang dukung perwira militer pasti gila, mereka cuma tahu bagaimana menekan rakyat!",1.0
Peserta kontes selalu siap memberikan penampilan yang maksimal demi prestasi.,0.0
"Tugas dokter hewan sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0.0
"Web designer ini sangat teliti dalam memilih font dan warna, hasilnya selalu estetis.",0.0
Setiap saran yang dia berikan selalu berhasil meningkatkan nilai investasi.,0.0
"Peneliti lab itu cuma kumpulan penipu, tidak bisa diandalkan!",1.0
"Ahli geologi itu licik, semua yang mereka lakukan cuma untuk memperkaya diri sendiri!",1.0
Pemahat selalu berusaha memberikan kontribusi positif untuk pengembangan seni rupa.,0.0
Ahli bedah bekerja keras untuk menjaga kualitas layanan di setiap rumah sakit.,0.0
Kurator museum cuma tahu cara memeras uang dari pengunjung dengan koleksi yang tidak perlu!,1.0
"Dia nggak pernah bisa memberikan pelayanan yang baik, selalu lambat dan berantakan!",1.0
"Dia nggak tahu cara membuat alur video yang menarik, selalu membosankan!",1.0
"Meskipun tugasnya berat, psikiater selalu berusaha memperjuangkan kesejahteraan mental pasien.",0.0
"Kalau kamu percaya perawat, kamu pasti dungu!",1.0
"Jurnalis lepas ini sering salah dalam mengutip narasumber, bikin narasumber tersinggung!",1.0
Ahli linguistik selalu berusaha untuk memastikan penemuan mereka bermanfaat bagi banyak orang.,0.0
